task,block,period,cohort,cohort_month,family,model_family,comparison,candidate_model,model_id,specification,reference_model,representation,probability_type,support_stratum,minimum_support_threshold,median_support,cold_start_share,n_orders,n_obs,n_events,order_id_sha256,delta_log_loss,delta_brier,delta_brier_score,candidate_log_loss,reference_log_loss,candidate_brier,reference_brier,task_evidence,model_family_evidence,candidate_specification,reference_specification,representation_evidence,later_month_count,primary_evidence_available,median_delta_log_loss,median_delta_brier,both_improved_month_count,high_support_guard_available,high_support_median_delta_log_loss,high_support_median_delta_brier,high_support_material_reversal,high_support_no_material_reversal,calibration_guard_available,median_delta_wace,median_delta_absolute_calibration_slope_error,calibration_not_systematically_worse,calibration_systematically_worse,score_guard_available,score_only_median_delta_log_loss,full_beats_metadata_log_loss,full_no_metadata_brier_worsening,score_contributes,benefit_not_metadata_only,all_guards_available,all_guards_pass,evidence_status,evidence_label,evidence_reason
breach,seller,later,2018-01,2018-01,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,89,0,4397,4397,230,bdab3308f786b6e9296647bb1f40f6387f1c09625e6c7d4c713f58d2215418ca,-0.000423848482405,-3.66829666887e-05,-3.66829666887e-05,0.20578265971,0.206206508193,0.0496188976413,0.049655580608,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-01,2018-01,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,631,631,42,f3d0ac056f09ad4815785c192d322173e812107f4a07b38f0d6680394b634bf3,-5.89120355626e-05,-6.87624348407e-06,-6.87624348407e-06,0.25007659489,0.250135506926,0.0626515699825,0.062658446226,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-01,2018-01,xgboost,xgboost,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,388,388,28,3f37b37aca7b4cd20d257992afa6b075fb84fd59d2751ee094292ad713b79a2d,-0.00123476581055,-0.000106278107771,-0.000106278107771,0.26577523556,0.267010001371,0.0676314325539,0.0677377106617,breach,xgboost,DPS,DP0,full,6,True,-0.000144657998041,-1.96016143433e-05,5,True,-9.00338311444e-05,-1.56794437653e-05,False,True,True,-0.000743503690553,-2.55850693217,True,False,True,-0.000359882171151,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,3,0,635,635,83,e78b4e3a3e6c33991eeb6b668eafd1bdd076bbc1949e86a333d62a52c78975b1,-0.0536199647668,-0.00992697045857,-0.00992697045857,0.380035932806,0.433655897573,0.109968677179,0.119895647638,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,830,830,114,dfdd441b811af4c4eca2dfece740fd83d050c4bc44780cfe300f887b86cd5adb,-0.0769358632217,-0.0132610552833,-0.0132610552833,0.376443995291,0.453379858512,0.11262756314,0.125888618424,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,67,0,4040,4040,570,3858c91009e3a27f225a1c33d38f1f744476d0469eac2c1f571e7bf5cc29257f,-0.0782862424767,-0.0137618953926,-0.0137618953926,0.385340931202,0.463627173678,0.115417242604,0.129179137996,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,661,661,95,ba670fc850bb49aed50396a3d86555965be1f993a5fd7f9f3ebb766bede22c89,-0.0755115064043,-0.0130887800209,-0.0130887800209,0.396625667394,0.472137173799,0.118534376627,0.131623156648,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,logistic_l2,logistic_l2,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,389,389,64,bf0913c6af552d1221cbdbd8e779f23bca4a34cc57a1c85aaa584d46f6492b4b,-0.0783217428649,-0.0145546895188,-0.0145546895188,0.453412880872,0.531734623737,0.13563072449,0.150185414009,breach,logistic_l2,DPB,DP0,full,6,True,-0.0188355042404,-0.00146902299902,5,True,-0.0178964373712,-0.00140057680524,False,True,True,-0.0166763314017,-3.63404763384,True,False,True,-0.0194931043395,True,False,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-02,2018-02,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,73,73,7,4c6be2ffb8b53bbe3c9784e701ed25e4bb05ac32420b254575114c244d59f39a,0.00933998380531,0.00720248764842,0.00720248764842,0.343252777514,0.333912793708,0.0960291934998,0.0888267058514,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-02,2018-02,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14.5,0,124,124,16,5acfcbb9c40b500b43d6984dd874738ccc84fa68d0fbbdba21fad0668b45607f,-0.0274883221681,-0.004748748232,-0.004748748232,0.403913424592,0.43140174676,0.113895383151,0.118644131383,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-02,2018-02,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,649,0,6201,6201,881,debdb48a4fdf964ddd4605915b497df4220e9ac3eafcd08683fc0f9f3613306e,-0.0694806477805,-0.011438374761,-0.011438374761,0.397069585335,0.466550233116,0.118629853142,0.130068227903,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-02,2018-02,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,7,0,122,122,13,cd6c7ec33ac69740a5ad4346c7d63376fbbe4a0d59b19e9341c180481bbe9102,-0.0607844410639,-0.00970162046977,-0.00970162046977,0.303619662854,0.364404103918,0.0886380971317,0.0983397176014,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,geographic,later,2018-02,2018-02,logistic_l2,logistic_l2,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,35,35,9,506a272686f78290755b2f72437fcd95759fa57edfb37a8034bfc9a0907f9bff,-0.0667392723197,-0.00839381513958,-0.00839381513958,0.740496525685,0.807235798004,0.225414500508,0.233808315647,breach,logistic_l2,DPG,DP0,full,6,True,-0.0126256584508,-0.000678203167734,3,True,-0.0125311675792,-0.000651481391294,False,True,True,-0.0113356271504,-3.47809936608,True,False,True,-0.0132700613425,True,False,True,True,True,True,Mixed,Mixed,exactly_three_both_improved_months
breach,seller,later,2018-02,2018-02,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,3,0,591,591,81,2489b6aa57768dbeadfc257f21e5e6ed4f72d0e2bbadc6e2f8757bb6ff9d03c8,-0.0057224433265,-0.00100481018533,-0.00100481018533,0.446428636506,0.452151079833,0.124584586329,0.125589396514,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-02,2018-02,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,777,777,106,c737c40b9b5e03a5c9ed48d7ec5fb847992472050b4dcadc37dde3c52a722e6d,-0.00627126514582,-0.00110343555232,-0.00110343555232,0.444179079708,0.450450344854,0.123931970218,0.125035405771,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-02,2018-02,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,68,0,4233,4233,595,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,-0.00659799672018,-0.000932324716248,-0.000932324716248,0.455604003012,0.462201999732,0.127784767924,0.12871709264,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-02,2018-02,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,5-9,,7,0,597,597,88,8cadd4a859bc75a240873d4ab3b3ccaf9c0c2a5d42af040daa36b0964e2c1c6d,-0.00101515507412,-0.000652685883612,-0.000652685883612,0.481842953851,0.482858108925,0.134272550879,0.134925236763,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-02,2018-02,logistic_l2,logistic_l2,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,cold_start,,0,1,357,357,56,d6d4237352b5610b24209e9cb1b82ca612286bf9c8a51811f70a33b899b900c3,-0.0154935124153,-0.00174663687275,-0.00174663687275,0.493384464252,0.508877976667,0.141514922016,0.143261558888,breach,logistic_l2,DPS,DP0,full,6,True,-0.00415653020117,-0.00047411302235,6,True,-0.00388823165404,-0.000390794822282,False,True,True,-0.00754606386358,-3.46107307636,True,False,True,-0.00375374505547,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,combined,later,2018-02,2018-02,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,0-4,,3,0,635,635,83,e78b4e3a3e6c33991eeb6b668eafd1bdd076bbc1949e86a333d62a52c78975b1,-0.0245748703354,-0.00445007759449,-0.00445007759449,0.438450063326,0.463024933661,0.117906539125,0.12235661672,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-02,2018-02,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,10-19,,14,0,830,830,114,dfdd441b811af4c4eca2dfece740fd83d050c4bc44780cfe300f887b86cd5adb,-0.0251092110864,-0.00469184405676,-0.00469184405676,0.459751016849,0.484860227935,0.123828049372,0.128519893429,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-02,2018-02,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,20+,20,67,0,4040,4040,570,3858c91009e3a27f225a1c33d38f1f744476d0469eac2c1f571e7bf5cc29257f,-0.0140186074029,-0.00499850151396,-0.00499850151396,0.483021042422,0.497039649825,0.126983826137,0.131982327651,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-02,2018-02,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,5-9,,7,0,661,661,95,ba670fc850bb49aed50396a3d86555965be1f993a5fd7f9f3ebb766bede22c89,-0.039536797362,-0.00640260263333,-0.00640260263333,0.465998020329,0.505534817691,0.128011342586,0.134413945219,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,combined,later,2018-02,2018-02,random_forest,random_forest,DPB-DP0,DPB,DPB,DPB,DP0,full,calibrated,cold_start,,0,1,389,389,64,bf0913c6af552d1221cbdbd8e779f23bca4a34cc57a1c85aaa584d46f6492b4b,-0.00845916561821,-0.0055395278569,-0.0055395278569,0.564763144198,0.573222309817,0.14812981631,0.153669344166,breach,random_forest,DPB,DP0,full,6,True,-0.00761967829778,5.80000102071e-05,3,True,-0.00518208294536,0.000447151509348,False,True,True,0.00534103213212,-8.50749596363,False,True,True,-0.0562746959884,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,geographic,later,2018-02,2018-02,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,0-4,,2,0,73,73,7,4c6be2ffb8b53bbe3c9784e701ed25e4bb05ac32420b254575114c244d59f39a,-0.0258362213034,-0.00236828665634,-0.00236828665634,0.323873735302,0.349709956606,0.0877580780511,0.0901263647074,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-02,2018-02,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,10-19,,14.5,0,124,124,16,5acfcbb9c40b500b43d6984dd874738ccc84fa68d0fbbdba21fad0668b45607f,-0.0345308047302,-0.00306462757611,-0.00306462757611,0.423043149335,0.457573954065,0.117740661724,0.1208052893,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-02,2018-02,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,20+,20,649,0,6201,6201,881,debdb48a4fdf964ddd4605915b497df4220e9ac3eafcd08683fc0f9f3613306e,-0.0135339302728,-0.00137465055416,-0.00137465055416,0.486676644897,0.50021057517,0.131516755971,0.132891406525,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-02,2018-02,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,5-9,,7,0,122,122,13,cd6c7ec33ac69740a5ad4346c7d63376fbbe4a0d59b19e9341c180481bbe9102,-0.0288968917981,-0.00254308123311,-0.00254308123311,0.355892238882,0.38478913068,0.0974839973998,0.100027078633,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,geographic,later,2018-02,2018-02,random_forest,random_forest,DPG-DP0,DPG,DPG,DPG,DP0,full,calibrated,cold_start,,0,1,35,35,9,506a272686f78290755b2f72437fcd95759fa57edfb37a8034bfc9a0907f9bff,-0.054497851774,-0.00441347966822,-0.00441347966822,0.820329366961,0.874827218735,0.235002622956,0.239416102624,breach,random_forest,DPG,DP0,full,6,True,-0.0110668832408,-0.00105165332621,5,True,-0.0104286141287,-0.000999966712794,False,True,True,-0.00195513110765,-8.56486680715,True,False,True,-0.0551472055044,True,True,True,True,True,True,Supported,Supported,both_medians_improve_at_least_four_months_all_guards_pass
breach,seller,later,2018-02,2018-02,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,0-4,,3,0,591,591,81,2489b6aa57768dbeadfc257f21e5e6ed4f72d0e2bbadc6e2f8757bb6ff9d03c8,-0.0153743115895,-0.00276124851395,-0.00276124851395,0.468332987949,0.483707299539,0.125472608648,0.128233857162,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-02,2018-02,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,10-19,,14,0,777,777,106,c737c40b9b5e03a5c9ed48d7ec5fb847992472050b4dcadc37dde3c52a722e6d,-0.0143674833019,-0.00183114333548,-0.00183114333548,0.467527283305,0.481894766606,0.125834195195,0.12766533853,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
breach,seller,later,2018-02,2018-02,random_forest,random_forest,DPS-DP0,DPS,DPS,DPS,DP0,full,calibrated,20+,20,68,0,4233,4233,595,4ac72d2104af843715be222f9b9df77dd51a0878970629cb35c014a8e47dea6f,-0.0120944104494,-0.00205717981985,-0.00205717981985,0.48321739203,0.49531180248,0.129436493867,0.131493673687,breach,random_forest,DPS,DP0,full,6,True,0.00193643020825,0.000363597265665,2,True,0.00279488490392,0.00067073538573,True,False,True,0.00251409493846,-8.07063120161,True,False,True,-0.0428921492894,True,True,True,True,True,False,Not-supported,Not-supported,nonimproving_median_or_at_most_two_both_improved_months
