period,cohort_month,cohort,model_family,family,specification,model_id,representation,probability_variant,probability_type,bin,n,positives,prevalence,mean_probability,min_probability,max_probability,absolute_calibration_error,weight,fitted_model_sha256,order_id_sha256
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,calibrated,calibrated,10,679,108,0.159057437408,0.225952758888,0.17389109693,0.480280789779,0.06689532148,0.0998823183289,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,1,680,4,0.00588235294118,0.0226585392832,0.00266465818404,0.03075233262,0.016776186342,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,2,680,6,0.00882352941176,0.0367256246185,0.0307642764551,0.0417739063674,0.0279020952067,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,3,680,7,0.0102941176471,0.0469516732063,0.0418022250832,0.0521680928411,0.0366575555592,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,4,680,13,0.0191176470588,0.058359539087,0.0522166391511,0.0645968348091,0.0392418920282,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,5,679,19,0.0279823269514,0.0712397572474,0.0645992351517,0.077967012975,0.043257430296,0.0998823183289,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,6,680,24,0.0352941176471,0.0847569370238,0.0779854759591,0.0916735351464,0.0494628193768,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,7,680,31,0.0455882352941,0.100043488654,0.0916976402209,0.109196364338,0.0544552533595,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,8,680,29,0.0426470588235,0.121390945558,0.109219436063,0.134822245782,0.0787438867344,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,9,680,65,0.0955882352941,0.152899071395,0.134842761886,0.173834465944,0.0573108361011,0.100029420418,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPB,DPB,full,raw,raw,10,679,108,0.159057437408,0.225952758888,0.17389109693,0.480280789779,0.06689532148,0.0998823183289,9bffcc2d0b726f556d5cfd01492f0f1bd4d72e6d91a68320d5d89a4142d7164d,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,1,680,4,0.00588235294118,0.0265259628249,0.00313338365836,0.0356632410749,0.0206436098837,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,2,680,10,0.0147058823529,0.0407082421618,0.0356703653755,0.0470287379994,0.0260023598088,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,3,680,10,0.0147058823529,0.0512589416054,0.0470425755801,0.0552521201684,0.0365530592525,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,4,680,11,0.0161764705882,0.0597996149003,0.055288966106,0.0646313011701,0.0436231443121,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,5,679,24,0.0353460972018,0.0720891009407,0.0646352786976,0.0791847966682,0.0367430037389,0.0998823183289,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,6,680,22,0.0323529411765,0.0876236250402,0.0792534733181,0.0965390610918,0.0552706838638,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,7,680,21,0.0308823529412,0.104681795524,0.0965579349263,0.114075716434,0.0737994425833,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,8,680,46,0.0676470588235,0.124674928831,0.11409007606,0.135882546462,0.057027870007,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,9,680,54,0.0794117647059,0.149584204055,0.13592023588,0.167273807508,0.070172439349,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,calibrated,calibrated,10,679,104,0.153166421208,0.207656867218,0.167355472931,0.326259022267,0.0544904460102,0.0998823183289,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,1,680,4,0.00588235294118,0.0265259628249,0.00313338365836,0.0356632410749,0.0206436098837,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,2,680,10,0.0147058823529,0.0407082421618,0.0356703653755,0.0470287379994,0.0260023598088,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,3,680,10,0.0147058823529,0.0512589416054,0.0470425755801,0.0552521201684,0.0365530592525,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,4,680,11,0.0161764705882,0.0597996149003,0.055288966106,0.0646313011701,0.0436231443121,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,5,679,24,0.0353460972018,0.0720891009407,0.0646352786976,0.0791847966682,0.0367430037389,0.0998823183289,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,6,680,22,0.0323529411765,0.0876236250402,0.0792534733181,0.0965390610918,0.0552706838638,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,7,680,21,0.0308823529412,0.104681795524,0.0965579349263,0.114075716434,0.0737994425833,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,8,680,46,0.0676470588235,0.124674928831,0.11409007606,0.135882546462,0.057027870007,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,9,680,54,0.0794117647059,0.149584204055,0.13592023588,0.167273807508,0.070172439349,0.100029420418,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPG,DPG,full,raw,raw,10,679,104,0.153166421208,0.207656867218,0.167355472931,0.326259022267,0.0544904460102,0.0998823183289,46310058a0a9aadd218522726b8446925c75c0030bc8b5acaa9ef01f5abbb15a,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,1,680,28,0.0411764705882,0.0438897656519,0.0323607979494,0.0467255525124,0.00271329506365,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,2,680,37,0.0544117647059,0.0485756568417,0.0467456003796,0.0502911383103,0.00583610786418,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,3,680,24,0.0352941176471,0.051825002221,0.05029130456,0.0532932029712,0.0165308845739,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,4,680,22,0.0323529411765,0.0548823712208,0.0532967362803,0.0565515654007,0.0225294300443,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,5,679,19,0.0279823269514,0.0581232408335,0.0565526153308,0.0597960388325,0.0301409138821,0.0998823183289,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,6,680,34,0.05,0.0617640477755,0.0598140949653,0.0637635323106,0.0117640477755,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,7,680,32,0.0470588235294,0.0657123456318,0.0637666418228,0.0681242637384,0.0186535221024,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,8,680,39,0.0573529411765,0.0710563157637,0.0681244103337,0.0743273728202,0.0137033745872,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,9,680,35,0.0514705882353,0.0784676035656,0.0743296171393,0.0832668040411,0.0269970153304,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,calibrated,calibrated,10,679,36,0.0530191458027,0.0977593270058,0.0832715856187,0.169081056428,0.0447401812031,0.0998823183289,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,1,680,28,0.0411764705882,0.0438897656519,0.0323607979494,0.0467255525124,0.00271329506365,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,2,680,37,0.0544117647059,0.0485756568417,0.0467456003796,0.0502911383103,0.00583610786418,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,3,680,24,0.0352941176471,0.051825002221,0.05029130456,0.0532932029712,0.0165308845739,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,4,680,22,0.0323529411765,0.0548823712208,0.0532967362803,0.0565515654007,0.0225294300443,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,5,679,19,0.0279823269514,0.0581232408335,0.0565526153308,0.0597960388325,0.0301409138821,0.0998823183289,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,6,680,34,0.05,0.0617640477755,0.0598140949653,0.0637635323106,0.0117640477755,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,7,680,32,0.0470588235294,0.0657123456318,0.0637666418228,0.0681242637384,0.0186535221024,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,8,680,39,0.0573529411765,0.0710563157637,0.0681244103337,0.0743273728202,0.0137033745872,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,9,680,35,0.0514705882353,0.0784676035656,0.0743296171393,0.0832668040411,0.0269970153304,0.100029420418,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,logistic_l2,logistic_l2,DPS,DPS,full,raw,raw,10,679,36,0.0530191458027,0.0977593270058,0.0832715856187,0.169081056428,0.0447401812031,0.0998823183289,32e5da99683cdab1f14f37d587aeecf158ffc9b319e27e612f842a71fc1e8c3b,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,1,680,31,0.0455882352941,0.0593893432771,0.0573827363551,0.0597250498831,0.0138011079829,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,2,680,16,0.0235294117647,0.0597250498831,0.0597250498831,0.0597250498831,0.0361956381184,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,3,680,37,0.0544117647059,0.0609552337733,0.0597250498831,0.0620747879148,0.00654346906744,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,4,680,25,0.0367647058824,0.0620986155289,0.0620747879148,0.0622589103878,0.0253339096466,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,5,679,38,0.0559646539028,0.062461848918,0.0622589103878,0.062626414001,0.0064971950152,0.0998823183289,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,6,680,27,0.0397058823529,0.062626414001,0.062626414001,0.062626414001,0.022920531648,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,7,680,33,0.0485294117647,0.062626414001,0.062626414001,0.062626414001,0.0140970022363,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,8,680,33,0.0485294117647,0.062626414001,0.062626414001,0.062626414001,0.0140970022363,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,9,680,37,0.0544117647059,0.062626414001,0.062626414001,0.062626414001,0.00821464929511,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,calibrated,calibrated,10,679,29,0.0427098674521,0.0630698450711,0.062626414001,0.0669900327921,0.0203599776189,0.0998823183289,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,1,680,31,0.0455882352941,0.0593893432771,0.0573827363551,0.0597250498831,0.0138011079829,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,2,680,16,0.0235294117647,0.0597250498831,0.0597250498831,0.0597250498831,0.0361956381184,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,3,680,37,0.0544117647059,0.0609552337733,0.0597250498831,0.0620747879148,0.00654346906744,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,4,680,25,0.0367647058824,0.0620986155289,0.0620747879148,0.0622589103878,0.0253339096466,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,5,679,38,0.0559646539028,0.062461848918,0.0622589103878,0.062626414001,0.0064971950152,0.0998823183289,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,6,680,27,0.0397058823529,0.062626414001,0.062626414001,0.062626414001,0.022920531648,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,7,680,33,0.0485294117647,0.062626414001,0.062626414001,0.062626414001,0.0140970022363,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,8,680,33,0.0485294117647,0.062626414001,0.062626414001,0.062626414001,0.0140970022363,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,9,680,37,0.0544117647059,0.062626414001,0.062626414001,0.062626414001,0.00821464929511,0.100029420418,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DP0,DP0,full,raw,raw,10,679,29,0.0427098674521,0.0630698450711,0.062626414001,0.0669900327921,0.0203599776189,0.0998823183289,0ea7f21c9b86473b175c6cf990fa854199a67278d92779725fe4654933f120c6,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
later,2018-04,2018-04,xgboost,xgboost,DPB,DPB,full,calibrated,calibrated,1,680,12,0.0176470588235,0.0593581716968,0.0582113899291,0.0620452277362,0.0417111128733,0.100029420418,8fad62287ec9158c2d5ae5fa3537ddc9bef5344b754166a5a722777f73528650,12138ebc6d34b03c6440d89e35b8db35a30d241f9f497044ef308120883e5a5b
