panel,estimand_role,estimand,outcome,period_summary,model_family,quantile,profile_block,representation,metric,metric_direction,estimate,evidence_label,label_namespace,source_path,source_sha256,note
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,0.0233189898057,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.00905786835776,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.0258682877663,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,0.0600665557404,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.96006655574,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,0.0275826136427,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,0.0600665557404,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.96006655574,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00250784662868,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,0.0600665557404,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.96006655574,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,0.0369415735021,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.0037987710822,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,-0.000350163567186,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,-0.00149085249672,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,both,full,coverage_error,closer_to_zero_is_better,0.0667221297837,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.966722129784,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.0334498341338,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,seller,full,coverage_error,closer_to_zero_is_better,0.0667221297837,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.966722129784,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.0454226588737,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,state_od,full,coverage_error,closer_to_zero_is_better,0.0650582362729,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.965058236273,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.0295372832558,Not-supported,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,both,full,pinball_skill,positive_is_better,0.00380362551617,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,seller,full,pinball_skill,positive_is_better,0.000492512914903,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.5,state_od,full,pinball_skill,positive_is_better,-0.000702390138575,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.95840266223,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00329719866355,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.96006655574,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.00452682161132,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.95840266223,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,linear_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.000295009658787,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,both,full,pinball_skill,positive_is_better,-0.00629194861806,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,seller,full,pinball_skill,positive_is_better,0.00834269499591,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.5,state_od,full,pinball_skill,positive_is_better,0.00796341076723,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,both,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.963394342762,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,both,full,pinball_skill,positive_is_better,-0.00374947698252,Not-supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,seller,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.963394342762,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,seller,full,pinball_skill,positive_is_better,-0.0235674732257,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,state_od,full,empirical_coverage,compare_with_nominal_quantile;not_a_guarantee,0.963394342762,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/SEVERITY_RESULTS.csv,b008da0d00ff3cb56c34ef2cde92bc8f144e43a6deca6a064ed28614f8ab1fea,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
conditional_positive_lateness__terminal_stress,secondary_current_context_robustness,issued promise + purchase-time current context -> issued promise + purchase-time current context + held-fixed validated process profiles,conditional_positive_lateness,terminal_stress,xgboost_quantile,0.9,state_od,full,pinball_skill,positive_is_better,-0.0686602983106,Supported,RQ3_current_context_order_evidence,analysis/order_breach_severity_v1/ORDER_TERMINAL_STRESS.csv,2b86212e878d6a3c7129f080ee214f963acc0f1daaed50d431524bc55ddf6899,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
profile_availability__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,profile_availability,terminal_stress,profile,,seller,full,mapping_share_mapped_cold_start,see_metric_definition,0.0819541057008,descriptive-only,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
profile_availability__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,profile_availability,terminal_stress,profile,,seller,full,mapping_share_seen,see_metric_definition,0.918045894299,descriptive-only,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
profile_availability__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,profile_availability,terminal_stress,profile,,state_od,full,mapping_share_mapped_cold_start,see_metric_definition,0.00479731350444,descriptive-only,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
profile_availability__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,profile_availability,terminal_stress,profile,,state_od,full,mapping_share_seen,see_metric_definition,0.995202686496,descriptive-only,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
rq2_profile_confirmation,held_fixed_standalone_profile_confirmation,locked future-process confirmation,future_process_validity,January-June_2018_confirmation,,,seller,S1,favourable_confirmation_month_count,descriptive_confirmation_rubric,6,Strongly confirmed,RQ2_profile_confirmation,analysis/dynamic_profile_profile_validation_v1/working/CONFIRMATION_LABELS.csv,1cdca2914de4a85edec10529ae6ff7c8c134d28b15091f861874095fa9207ee4,Descriptive RQ2 confirmation label; not an order-level Supported/Mixed/Not-supported label and not causal entity-quality evidence.
rq2_profile_confirmation,held_fixed_standalone_profile_confirmation,locked future-process confirmation,future_process_validity,January-June_2018_confirmation,,,seller,S2,favourable_confirmation_month_count,descriptive_confirmation_rubric,6,Strongly confirmed,RQ2_profile_confirmation,analysis/dynamic_profile_profile_validation_v1/working/CONFIRMATION_LABELS.csv,1cdca2914de4a85edec10529ae6ff7c8c134d28b15091f861874095fa9207ee4,Descriptive RQ2 confirmation label; not an order-level Supported/Mixed/Not-supported label and not causal entity-quality evidence.
rq2_profile_confirmation,held_fixed_standalone_profile_confirmation,locked future-process confirmation,future_process_validity,January-June_2018_confirmation,,,state_od,R1,favourable_confirmation_month_count,descriptive_confirmation_rubric,6,Partially confirmed,RQ2_profile_confirmation,analysis/dynamic_profile_profile_validation_v1/working/CONFIRMATION_LABELS.csv,1cdca2914de4a85edec10529ae6ff7c8c134d28b15091f861874095fa9207ee4,Descriptive RQ2 confirmation label; not an order-level Supported/Mixed/Not-supported label and not causal entity-quality evidence.
rq2_profile_confirmation,held_fixed_standalone_profile_confirmation,locked future-process confirmation,future_process_validity,January-June_2018_confirmation,,,state_od,R2,favourable_confirmation_month_count,descriptive_confirmation_rubric,6,Partially confirmed,RQ2_profile_confirmation,analysis/dynamic_profile_profile_validation_v1/working/CONFIRMATION_LABELS.csv,1cdca2914de4a85edec10529ae6ff7c8c134d28b15091f861874095fa9207ee4,Descriptive RQ2 confirmation label; not an order-level Supported/Mixed/Not-supported label and not causal entity-quality evidence.
terminal_regime_context__terminal_stress,primary_direct_operational_estimand,issued promise -> issued promise + held-fixed validated process profiles,terminal_regime_context,terminal_stress,all,,all,not_applicable,breach_prevalence,see_metric_definition,0.0480530902694,descriptive-only,RQ3_direct_order_evidence,analysis/direct_promise_profile_extension_v1/DIRECT_TERMINAL.csv,f35b32cbf386b74aa3b8d3a73a6d694fedd5d82313632b6453bee8d31aa93bb4,"July-August 2018 terminal-regime stress; not pooled with January-June, not used for selection, tuning, calibration selection, or evidence labels"
