profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,metric,selected_90d_value,all_mature_value,all_mature_minus_90d,favourable_direction,all_mature_favourable,population,n_future_rows
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_median,5,7,2,higher_is_favourable,True,profile_entities,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_p10,1,1,0,higher_is_favourable,False,profile_entities,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-10,2018-02,7,support_p90,104,183.6,79.6,higher_is_favourable,True,profile_entities,1585
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,cold_start_share_all_placed,0.00749711649366,0.00461361014994,-0.00288350634371,lower_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,cold_start_share_mapping_valid,0.00751879699248,0.00462695199537,-0.00289184499711,lower_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,future_seen_coverage,0.989619377163,0.992502883506,0.00288350634371,higher_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,missing_mapping_share,0.00288350634371,0.00288350634371,0,lower_is_favourable,False,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,support_ge5_share,0.977443609023,0.988432620012,0.010989010989,higher_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,support_median,637,1662,1025,higher_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,support_p10,51.6,169,117.4,higher_is_favourable,True,future_orders,1734
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-02-17,2018-02,7,support_p90,6245,15476,9231,higher_is_favourable,True,future_orders,1734
