profile_code,candidate_id,base_candidate_id,target,target_kind,period,anchor_date,calendar_month,horizon_days,future_rows_90d,future_rows_all_mature,matched_order_rows,unmatched_90d_rows,unmatched_all_mature_rows,entity_mapping_mismatch_rows,target_observed_mismatch_rows,target_value_mismatch_rows,raw_target_value_mismatch_rows,label_available_at_mismatch_rows,valid_future_outcome_id_symmetric_difference,mapping_status_changed_rows_expected_sensitivity,exact_future_evidence_match,unmatched_reason,common_support_ge5_orders,common_support_ge5_order_id_match,persisted_90d_metrics_compared,persisted_90d_max_absolute_difference,persisted_90d_reproduction_pass
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-18,2017-11,30,8506,8506,8506,0,0,0,0,0,0,0,0,17,True,exact_match,8107,True,13,1.06442632486e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-25,2017-11,7,2538,2538,2538,0,0,0,0,0,0,0,0,10,True,exact_match,2437,True,13,4.86077844641e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-11-25,2017-11,30,7059,7059,7059,0,0,0,0,0,0,0,0,27,True,exact_match,6740,True,13,4.33031388525e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-12-02,2017-12,7,1797,1797,1797,0,0,0,0,0,0,0,0,4,True,exact_match,1702,True,13,4.39093206239e-13,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-12-02,2017-12,30,5398,5398,5398,0,0,0,0,0,0,0,0,15,True,exact_match,5134,True,13,3.64841490352e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-12-09,2017-12,7,1482,1482,1482,0,0,0,0,0,0,0,0,3,True,exact_match,1415,True,13,4.85811391115e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-12-16,2017-12,7,1074,1074,1074,0,0,0,0,0,0,0,0,2,True,exact_match,1038,True,13,2.13806750082e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,development,2017-12-23,2017-12,7,874,874,874,0,0,0,0,0,0,0,0,5,True,exact_match,825,True,13,3.62154750633e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-06,2018-01,7,1743,1743,1743,0,0,0,0,0,0,0,0,4,True,exact_match,1660,True,13,4.29367652544e-12,True
R1,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na|min_support=5,transit_level|state_od|A|w90|l0|P0|parent=global|kappa=na,transit_level,continuous,confirmation,2018-01-06,2018-01,30,7136,7136,7136,0,0,0,0,0,0,0,0,18,True,exact_match,6786,True,13,1.04383168775e-12,True
