variant,model_id,row_term,column_term,covariance_hc1
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",0.00413140496631
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",0.00414887411713
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",0.00756539150768
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",0.00453623861784
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",-9.95295353162e-06
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",2.38338261463e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",9.44729148744e-06
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",-5.43429633085e-07
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]",-2.49897530855e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]",-1.89185327026e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]",-2.51594151039e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]",-2.85618538091e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]",-3.23321479157e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]",1.14431332394e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]",-3.20843694633e-07
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]",2.32405556571e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]",-2.73078046205e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]",-0.000100692676927
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]",-1.53038643419e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]",4.32961817048e-07
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]",-1.35991983493e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]",-3.82599163656e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",-1.5138639042e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",0.000130381392165
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[0]",-0.000359728883063
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[1]",-0.00136135651335
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",-0.000176789854441
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",-0.00138995823866
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",Intercept,-0.00385270436804
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]",0.00376511374018
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]",0.00381517809656
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]",0.00392083888856
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",0.00420192241191
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",0.00426818247381
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",0.00453623861784
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",0.0104080990811
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",2.0438450042e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",-2.81979427542e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",-3.20997086008e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-04]",6.0705501847e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-05]",-1.15753303056e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-06]",-8.19165170548e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-07]",-6.39138866093e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-08]",-4.23417928967e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-09]",-9.65187036793e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-10]",-6.06814331421e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-11]",-0.000145037170955
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-12]",1.90287211035e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-02]",-0.00011612017789
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-03]",-0.000250853867058
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-04]",-6.32999182319e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-05]",-4.69389790005e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-06]",-5.31382728303e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-07]",-6.09266087948e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2018-08]",-4.42840025276e-05
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.pooled sparse purchase months (<500 orders each)]",0.00051635136224
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[0]",-0.00134093088968
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[1]",-0.00875175251036
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[2]",-0.00542753564087
low_review_3,B,"C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]","cr(actual_delivery_days, df=4, constraints=""center"")[3]",-0.00962596977568
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",Intercept,-0.000847781792954
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.very early: <= -14 days]",-0.000120053705569
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.early: -13 to -7 days]",2.58443062688e-05
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.slightly early: -6 to -1 days]",3.25109492458e-06
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.1 day late]",1.6684782255e-05
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.2-3 days late]",-1.27317428633e-05
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.4-7 days late]",-9.95295353162e-06
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(promise_error_group_label, Treatment(reference=""on promised date""))[T.>=8 days late]",2.0438450042e-05
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]",0.0100121307498
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-02]",0.000935131304587
low_review_3,B,"C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-01]","C(purchase_month_adjustment, Treatment(reference=""2018-01""))[T.2017-03]",0.000894084534795
